--------- beginning of main
--------- beginning of system
08-05 23:19:57.721  2658 11164 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 23:21:32.437  2658 11415 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-05 23:21:32.437  2658 11415 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-05 23:21:35.112  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 23:21:35.112  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:35.112  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:35.112  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:35.112  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=14,misses=57,hitRate=19%]', 
08-05 23:21:35.112  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 23:21:35.691  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:35.694  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:36.150  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 23:21:36.150  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:36.150  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:36.151  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:36.151  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '58', toString = 'LruCache[maxSize=100,hits=14,misses=58,hitRate=19%]', 
08-05 23:21:36.151  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 23:21:36.611  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:36.614  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:38.543  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 23:21:38.544  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:38.544  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:38.544  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:38.544  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '59', toString = 'LruCache[maxSize=100,hits=14,misses=59,hitRate=19%]', 
08-05 23:21:38.544  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 23:21:39.069  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:39.073  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:42.500  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 23:21:42.500  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:42.500  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:42.500  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:42.500  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '60', toString = 'LruCache[maxSize=100,hits=14,misses=60,hitRate=18%]', 
08-05 23:21:42.501  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 23:21:43.054  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:43.058  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:43.488  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 23:21:43.489  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:43.489  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:43.489  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:43.489  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '61', toString = 'LruCache[maxSize=100,hits=14,misses=61,hitRate=18%]', 
08-05 23:21:43.489  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 23:21:43.875  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:43.879  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:45.505  2658 11412 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 23:21:45.514  2658 11412 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:45.522  2658 11411 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 23:21:45.525  2658 11411 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:45.527  2658 11410 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 23:21:45.528  2658 11409 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 23:21:45.534  2658 11410 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:45.535  2658 11409 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:45.795  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 23:21:45.795  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:45.795  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:45.796  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:45.796  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '62', toString = 'LruCache[maxSize=100,hits=14,misses=62,hitRate=18%]', 
08-05 23:21:45.796  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 23:21:46.264  2658 11416 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 23:21:46.272  2658 11416 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:46.303  2658 11414 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 23:21:46.308  2658 11414 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:46.344  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:46.355  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:49.773  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 23:21:49.774  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:49.774  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:49.774  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:49.774  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '63', toString = 'LruCache[maxSize=100,hits=14,misses=63,hitRate=18%]', 
08-05 23:21:49.774  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 23:21:50.332  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:50.337  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:50.872  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 23:21:50.873  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:50.873  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:50.873  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:50.873  2658 12023 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 23:21:50.873  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '64', toString = 'LruCache[maxSize=100,hits=14,misses=64,hitRate=17%]', 
08-05 23:21:50.874  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 23:21:51.252  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:51.256  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 23:21:53.169  2658 12023 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 23:21:53.171  2658 12023 D CustomInterceptor: HEADER REQUEST
08-05 23:21:53.171  2658 12023 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 23:21:53.171  2658 12023 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-05 23:21:53.171  2658 12023 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 23:21:53.171  2658 12023 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '65', toString = 'LruCache[maxSize=100,hits=14,misses=65,hitRate=17%]', 
08-05 23:21:53.171  2658 12023 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 23:21:53.720  2658 12023 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 23:21:53.724  2658 12023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
